SMILES,SPLIT
CC1C2C3C4CC3C4C12,test_scaffolds
CC1C2C1C1C3CN1C32,train
CC1C2C3C4OC3C4C12,train
OC1C2C3C4CC3C4C12,test_scaffolds
OC1C2C1C1C3CN1C32,train
OC1C2C3C4OC3C4C12,train
OC1C2C3C4CC3N4C12,train
CC1C2C3C=CCC3C12,train
CC1C2C3N=COC3C12,test
OC1C2C3C=CCC3C12,train
OC1C2C3N=COC3C12,train
OC1C2C3C=CCN3C12,train
CC1C2C3CC(C3=O)C12,test_scaffolds
CC1C2C3NC(C3=O)C12,train
CC1C2C3OC(C3=O)C12,train
CC(=O)CC1CC1O,train
O=C1C2CC1C1C(O)C21,test_scaffolds
O=C1C2NC1C1C(O)C21,train
O=C1C2OC1C1C(O)C21,train
CC1C2CC1C1C(C)C21,train
CC1C2C3CC(C3O)C12,train
CC1C2OC1C1C(C)C21,train
CC(=O)NC1CC1O,train
CC1C2C3OC(C3O)C12,train
CC1C2CC1C1C(O)C21,train
CC1C2OC1C1C(O)C21,train
CC(=O)OC1CC1O,train
OC1C2CC1C1C(O)C21,train
OC1C2OC1C1C(O)C21,test
CC1C2C3C=CC(C3)C12,train
CC1C2C3C=CC(O3)C12,train
OC1C2C3C=CC(C3)C12,train
OC1C2C3C=CC(O3)C12,test
CC1C2C3COC(C3)C12,train
CC1C2C3CCC(C3)C12,train
CC1C2C3CCC(O3)C12,train
CC(=O)CC1CC1C,train
CC1C2C3COC(O3)C12,train
OC1C2C3COC(C3)C12,train
OC1C2C3CCC(C3)C12,train
OC1C2C3CCC(O3)C12,train
OC1C2C3COC(O3)C12,test
CC1C2C3CCCC3C12,train
CC1CC1CC(N)=O,test
CC1C2C3COCC3C12,train
CC1C2C3CCOC3C12,train
CC1C2C3OCOC3C12,train
OC1C2C3CCCC3C12,train
OC1C2C3COCC3C12,train
OC1C2C3CCOC3C12,train
CC(=O)NC1CC1C,test
OC1C2C3OCOC3C12,train
CC12C3CC1(O)C2C3O,train
CC12CC3C(O)C1C32C,train
CC12CC3C(O)C1C32O,train
CC12NC3C(O)C1C32O,test_scaffolds
CC12OC3C(O)C1C32C,test_scaffolds
CC12OC3C(O)C1C32O,test_scaffolds
CC1C2CC3(C)C1C23C,train
CC1C2CC3(C)C1C23O,train
CC1C2C3(C)CN1C23C,train
Oc1nc[nH]n1,train
CC1CC1NC(N)=O,train
CC1C2OC3(C)C1C23C,test_scaffolds
CC1C2OC3(C)C1C23O,test_scaffolds
CC1C2CC3(O)C1C23C,train
CC1C2CC3(O)C1C23O,train
CC1C2C3(O)CN1C23C,train
CN1C2CC3(C)C1C23C,test_scaffolds
CN1C2CC3(C)C1C23O,test_scaffolds
CN1C2CC3(O)C1C23C,test_scaffolds
CN1C2CC3(O)C1C23O,test_scaffolds
OC1C2CC3(O)C1C23O,train
CC12CC3(C)C1C(O)C23,test
CC12CC3(O)C1C(O)C23,train
CC12OC3(C)C1C(O)C23,test_scaffolds
CC1C2C3(C)CC2(C)C13,train
CC1C2C3(C)CC2(C)N13,train
CC1C2C3(C)CC2(O)C13,train
CC1C2C3(C)OC2(C)C13,test_scaffolds
CC1C2C3(O)CC2(O)C13,train
CN1C2C3(C)CC2(C)C13,train
CC(=O)OC1CC1C,test
CN1C2C3(C)CC2(O)C13,train
CN1C2C3(C)NC2(C)C13,train
CN1C2C3(C)OC2(C)C13,train
CN1C2C3(O)CC2(O)C13,train
OC1C2C3(O)CC2(O)C13,train
CC12C(O)C1C1(O)CC12,train
CC12CC1C1(C)C(O)C21,train
CC12CC1C1(O)C(O)C21,train
CC1CC1OC(N)=O,train
CC1C2C3(O)CC3C12C,train
CC1C2C3(C)CC3C12C,train
CC1C2C3(C)CC3C12O,train
CC1C2C3(O)CC3C12O,train
OC1C2C3(O)CC3C12O,test
CC12CC3(CC3)C1C2O,train
CC12OC3(CC3)C1C2O,train
CC1C2C3(CC3)CC12C,train
CC1C2C3(CC3)CC12O,train
CC1C2C3(CC3)OC12C,train
OC1C2C3(CC3)CC12O,train
CC12C3C(=O)C1C2C3O,train
CC1C2C(=O)C3C1C23C,train
CC1C2C(=O)C3C1C23O,test
CC1C2C3C(=O)N1C32C,test
CN1C2C(=O)C3C1C32C,train
CN1C2C(=O)C3C1C32O,test
O=C1C2C(O)C3C1C23O,train
C#CC1C2C3C(C)C2C13,test
C#CC1C2C3C(C)N2C13,train
C#CC1C2C3C(C)C2N13,train
CC1C2C3C(C#N)C2C13,train
CC1C2C3C(C#N)C2N13,train
CC1C2C3C(C#N)N2C13,train
C#CC1C2C3C1C2N3C,train
CN1C2C3C(C#N)C2C31,train
C#CC1C2C3C(O)C2C13,train
C#CC1C2C3C(O)C2N13,train
N#CC1C2C3C(O)C2C13,test
N#CC1C2C3C(O)C2N13,test
CC12C3C(O)C1C2C3O,test
CC1C2C(C)C3C1C23C,train
CC1C2C(C)C3C1C23O,train
CC1C2C(O)C3C1C23C,train
CC1C2C(O)C3C1C23O,train
CC1C2C3N(C)C1C23C,test_scaffolds
CN1C2C(O)C3C1C32C,test_scaffolds
CN1C2C(O)C3C1C32O,test_scaffolds
OC1C2C(O)C3C1C23O,train
CC12C(O)C3C1C(O)C32,train
CC1C2C3C(C)C2(C)C13,train
CC1C2C3C(C)C2(C)N13,train
Oc1cn[nH]n1,train
CC1C2C3C(C)C2(O)C13,train
CC1C2C3C(O)C2(C)C13,train
CC1C2C3C(O)C2(C)N13,test
CC1C2C3C(O)C2(O)C13,train
CC1C2C3C(O)C2C13C,train
CC1C2C3C(O)C2C13O,train
CC1C2C3C1C2(C)N3C,test
CC1C2C3N(C)C2C13C,train
CC1C2N3C(C)C2(C)C13,train
CC1C2N3C(C)C2(O)C13,train
CC1N2C3C(O)C2C13C,test
CC1N2C3C(O)C2C13O,train
CN1C2C3C(O)C2(C)C31,train
CN1C2C3C(O)C2(O)C31,train
CN1C2C3C(O)C2C31C,train
CN1C2C3C1C2(C)N3C,train
OC1C2C3C(O)C2(O)C13,train
CC12C(O)C3C(=O)C1C32,test
CC1C2C(=O)C3C2C13C,train
CC1C2C(=O)C3C2C13O,train
CC1N2C(=O)C3C2C31C,train
CC1N2C(=O)C3C2C31O,train
CN1C2C(=O)C3C2C31C,train
O=C1C2C(O)C3(O)C1C23,train
NC(=O)CC1CC1O,train
CC12CC=C3C(O)C1C32,train
CC1C2=CCC3(C)C2C13,train
NC(=O)NC1CC1O,train
CC1C2=CCC3(O)C2C13,train
CN1C2=NCC3(N)C2C13,test_scaffolds
CN1C2=NCC3(O)C2C13,test_scaffolds
OC1C2=CCC3(O)C2C13,train
CC12C(=O)C3C(O)C1C32,train
CC1C2C(=O)C3(C)C1C23,train
CC1C2C(=O)C3(O)C1C23,test
CC1C2C3N1C(=N)C23O,train
NC(=O)OC1CC1O,train
CC1C2C3N1C(=O)C23C,train
CC1C2C3N1C(=O)C23O,train
CN1C2C(=O)C3(C)C2C13,train
CN1C2C(=O)C3(O)C2C13,train
O=C1C2C(O)C3C2C13O,train
CC12C(O)C3C(O)C1C32,train
CC1C2C(O)C3C2C13C,train
CC1C2C(O)C3C2C13O,train
CC1C2C3C(N2C)C13C,test_scaffolds
CC1C2C(C)C3(C)C1C23,train
CC1C2C(C)C3(O)C1C23,train
CC1C2C(O)C3(C)C1C23,test
CC1C2C(O)C3(O)C1C23,train
CC1C2C3N1C(C)C23C,train
CC1C2C3N1C(C)C23O,train
CC1=C(C)CC(=O)C1,train
CN1C2C(O)C3(C)C2C13,test_scaffolds
CN1C2C(O)C3(O)C2C13,test_scaffolds
OC1C2C(O)C3(O)C1C23,train
CC12C(=O)C3C1C(O)C32,train
CC1C2C3C(=O)C2(C)C13,train
CC1C2C3C(=O)C2(O)C13,train
CC1C2C3C(=O)C2(C)N13,test
CC1=C(C)NC(=O)C1,train
CN1C2C3C(=O)C2(C)C31,train
CN1C2C3C(=O)C2(O)C31,train
O=C1C2C3C(O)C2C13O,train
CC1(C)C2C3C(O)C2C31,train
CC1(C)C2C3C(O)C2N31,train
CC1(O)C2C3C(O)C2C31,train
CC1C2C3C1C2C3(C)C,train
CC1C2C3C1C2C3(C)O,test
CC1C2C3C1N2C3(C)C,train
CC1C2C3N1C2C3(C)C,train
CC1=CC(=O)C(=N)N1,train
CC1C2C3N1C2C3(C)O,train
CN1C2C3C1C2C3(C)C,train
CN1C2C3C1C2C3(C)O,train
CC1C2C3C1C2C31CC1,test
CC1C2C3C1N2C31CC1,train
CC1C2C3N1C2C31CC1,train
CN1C2C3C1C2C31CC1,train
Oc1nn[nH]n1,train
OC1C2C3C1C2C31CC1,train
OC1C2C3C1N2C31CC1,train
CC12C=CC3C(O)C1C32,test
CC1C2C=CC3(C)C1C23,test
CC1C2C=CC3(O)C1C23,train
CN1C2C=CC3(C)C2C13,train
OC1C2C=CC3(O)C1C23,train
C#CC12CC3C(C)C1C32,train
CC1C2CC3(C#N)C1C23,train
CC1C2NC3(C#N)C1C23,test_scaffolds
C#CC12OC3C(C)C1C32,test_scaffolds
CC1C2OC3(C#N)C1C23,test_scaffolds
C#CC12CN3C(C)C1C32,train
CC1C2C3N1CC23C#N,train
C#CC12CC3C1C2N3C,test_scaffolds
CN1C2CC3(C#N)C2C13,test_scaffolds
C#CC12CC3C(O)C1C32,train
N#CC12CC3C(O)C1C32,train
N#CC12NC3C(O)C1C32,test_scaffolds
C#CC12OC3C(O)C1C32,test_scaffolds
CC1=CC(=N)NC1=O,train
N#CC12OC3C(O)C1C32,test_scaffolds
CC1=CC(=N)OC1=O,train
CC12CCC3C(O)C1C32,test
CC12COC3C(O)C1C32,test_scaffolds
CC12OCC3C(O)C1C32,train
CC1C2CCC3(C)C1C23,train
CC1C2CCC3(O)C1C23,train
CC1C2COC3(C)C1C23,train
CC1=CC(=O)CC1=O,train
CC1C2OCC3(C)C1C23,test_scaffolds
CC1C2OCC3(O)C1C23,test_scaffolds
CN1C2CCC3(C)C2C13,train
CN1C2COC3(C)C2C13,train
OC1C2CCC3(O)C1C23,test
OC1C2OCC3(O)C1C23,test_scaffolds
CC12CC3(C)C(C1O)C23,train
CC12CC3(O)C(C1O)C23,train
CC1=CC(=O)NC1=N,train
CC12CC3(O)C(O)C1C23,train
CC12OC3(C)C(C1O)C23,test_scaffolds
CC1C2C3C1(C)CC23C,train
CC1C2C3C2(C)CC13O,train
CC1C2C3C1(C)OC23C,test_scaffolds
CC1C2C3C1(C)CC23O,train
CC1C2C3C1(O)CC23O,test
CC1=CC(=O)NC1=O,test
CN1C2C3C2(C)CC31C,test_scaffolds
OC1C2C3C1(O)CC23O,train
CC1(C)C2C(O)C3C2C31,train
CC1(O)C2C(O)C3C2C31,train
CC1=CC(=O)OC1=N,train
CC1C2C3C1C(C)(C)C23,train
CC1C2C3C1C(C)(O)C23,train
CN1C2C3C2C(C)(C)C31,test_scaffolds
CC12C(=O)C3C(C1O)C32,train
CC1C2C3C(=O)C1(C)C32,train
CC1C2C3C(=O)C1(O)C32,train
N=C1C=C(N)C(=O)N1,test
CN1C2C3C(=O)C1(C)C32,train
O=C1C2C3C(O)C1(O)C23,train
Oc1ccon1,train
N=C1C=C(N)C(=O)O1,test
CC12C(O)C3C(C1O)C32,train
CC1C2C3C(C)C1(C)C23,train
CC1C2C3C(O)C1(C)C23,test
CC1C2C3C(C)C1(O)C23,train
CC1C2C3C(O)C1(O)C23,test
NC1=CC(=O)CC1=O,train
OC1C2C3C(O)C1(O)C23,train
N=C1NC(=O)C=C1N,train
C#CC1C2C(C)C3C1C23,train
CC1C2C(C#N)C3C1C23,train
C#CC1C2C3C(C)N1C32,train
CC1C2C3C(C#N)N1C23,train
C#CC1C2C3C1N(C)C23,test_scaffolds
CN1C2C(C#N)C3C2C31,test_scaffolds
NC1=CC(=O)NC1=O,train
C#CC1C2C(O)C3C1C23,train
N#CC1C2C(O)C3C1C23,train
N=C1OC(=O)C=C1N,train
CC12C3C4C(O)C1C2C43,train
CC1C2C3C2C2(C)C1C32,train
CC1=CC(O)C(=O)C1,train
CC1C2C3C2C2(O)C1C32,train
OC1C2C3C2C2(O)C1C32,train
CC1=CC(O)C(=O)N1,train
CC1C2C3C1C1(CC1)C23,train
CC1C2C3C2C2(CC2)N13,train
CN1C2C3C2C2(CC2)C31,test_scaffolds
CC1=CC(C)C(=O)C1,train
OC1C2C3C1C1(CC1)C23,train
CC1=CC(C)C(=O)N1,train
CC12C(O)C3C4C3C1C42,test
CC1C2C3C2C2C3C12C,train
CC1C2C3C2C2C3C12O,train
OC1C2C3C2C2C3C12O,train
CC1=NC(C)C(=N)N1,train
CC1C2CC3C2C2C1C32,test_scaffolds
CC1C2OC3C2C2C1C32,train
CC1C2CN3C2C2C1C23,test_scaffolds
Oc1ncon1,train
CC1=NC(C)C(=O)N1,train
CN1C2CN3C2C2C1C23,train
OC1C2CC3C2C2C1C32,test_scaffolds
OC1C2OC3C2C2C1C32,test
OC1C2C3C4CC1N4C23,test
OC1C2CN3C2C2C1C23,test_scaffolds
CC1C2C3CC2C2C1C32,train
CC1C2C3OC2C2C1C32,train
CC1=NC(C)C(=O)O1,train
CN1C2C3OC2C2C3C21,train
OC1C2C3CC2C2C1C32,train
OC1C2C3OC2C2C1C32,train
OC1C2C3C4CN(C14)C23,train
CC12C3C4C(O)C3C1C42,train
CC12C3C4C(O)C(C31)N42,train
CC1N=C(N)NC1=O,train
CC1C2C3C1C1C2C31C,train
CC1C2C3C1C1C2C31O,train
CC1C2C3C4C1N2C34C,train
CC1C2C3C4N1C2C34C,train
CC1C2C3C4N1C2C34O,train
CN1C2C3C1C1C2C31C,train
CN1C2C3C1C1C2C31O,train
OC1C2C3C1C1C2C31O,train
CC1=CN(C)C(=O)C1,train
CC12C3C(O)C4C3C1C42,train
CC12C3C4C(O)C1N4C32,train
CC1C2C3C4C(N13)C24C,train
CC1C2C3C4C(N13)C24O,train
CC1C2C3C1C1(C)C2C31,test
CC1C2C3C1C1(O)C2C31,train
CC1C2C3C4C2C4(C)N13,train
CC1C2C3C4N2C1C34C,train
CC1CC(=O)C(=N)N1,test
CC1C2C3C4N2C1C34O,train
CN1C2C3C4C2C4(C)C31,train
CN1C2C3C4C2C4(O)C31,train
OC1C2C3C1C1(O)C2C31,train
OC1C2C3C4N2C1C34O,test
CC1CC(=O)C(=N)O1,test
CC12C(O)C3C4C(C41)C32,train
CC12C(O)C3C4C(C41)N32,train
CC1C2C3C4C3C1(C)C24,test
CC1C2C3C4C3C1(C)N24,train
CC1C2C3C4C3C1(O)C24,train
CC1N2C3C4C3C1(C)C42,train
CC1N2C3C4C3C1(O)C42,train
OC1C2C3C4C3C1(O)C24,test
CC1C2CC3C1C1C2C31,train
CC1CC(=O)C(=O)N1,train
CC1C2OC3C1C1C2C31,test
OC1C2CC3C1C1C2C31,train
OC1C2OC3C1C1C2C31,train
OC1C2CN3C1C1C2C13,train
CC1CC(=O)C(=O)O1,train
CC12C3C(O)C1C1C3C12,train
CC1C2C3C4C1C2(C)C34,test
CC1C2C3C4C3C2(C)N14,train
CC1C2C3C4C1C2(O)C34,train
CC1OC(=N)C(=N)O1,train
CN1C2C3C4C3C2(C)C41,train
CN1C2C3C4C3C2(O)C41,train
OC1C2C3C4C1C2(O)C34,train
CC1C2=CC3C4C2C1C34,train
CC1C2=CC3C4C2N1C34,train
NC(=O)CO,train
Oc1nnon1,train
CC1OC(=N)C(=O)O1,train
OC1C2=CC3C4C2C1C34,test
OC1C2=NC3C4C1N2C34,train
CC1C2C3C4C=CC13C42,train
CC1C2C3C4C=CC13N42,train
CC1C2C3N4C=NC13C24,train
CC1N2C3C4C=CC13C42,train
CN1C2C3C4C=CC31C42,train
OC1C2C3C4C=CC13C42,train
OC1C2C3C4C=CC13N42,train
CC1OC(=O)C(=O)O1,train
OC1C2C3N4C=NC13C24,train
CC1C2C3CC4C2C4C13,train
CC1C2C3OC4C2C4C13,train
CN1C2C3OC4C2C4C31,test_scaffolds
OC1C2C3CC4C2C4C13,train
OC1C2C3C4CN2C1C43,train
OC1C2C3OC4C2C4C13,train
CC1C2C3C4CC4C2C13,test_scaffolds
CC1C2C3C4CC4C2N13,test
CC1C2C3C4CC4N2C13,train
CN1C2C3C4CC4C2C31,test
OC1C2C3C4CC4C2C13,test_scaffolds
OC1C2C3C4CC4N2C13,train
CC1C2C3C4CCC13C42,test_scaffolds
CC1C2C3C4CCC13N42,train
CC1=CC(O)CC1=O,train
CC1C2C3C4COC13C42,train
CC1C2C3C4OCC13C42,train
CC1C2C3N4CCC13C24,test
CC1N2C3C4CCC13C42,train
CC1N2C3C4COC13C42,train
CC1N2C3C4OCC13C42,train
CN1C2C3C4CCC31C42,test
CN1C2C3C4OCC31C42,test_scaffolds
CN1C2C3N4CCC31C24,train
OC1C2C3C4CCC13C42,test_scaffolds
CC1=CC(C)CC1=O,train
OC1C2C3C4CCC13N42,train
OC1C2C3C4COC13C42,train
OC1C2C3C4OCC13C42,train
OC1C2C3N4CCC13C24,train
CC1=CC2C3C(O)C1C23,train
CC1=CC2C3C(C)C1C23,train
CC1=CC2C3C1N(C)C23,train
CC1=CC2C3C(O)C2C13,train
CC1CC(=O)C(N)=N1,train
CC1=CC2C3C(C)C2C13,train
CC1=CC2C3C(C)N2C13,train
CC12C=CC3C(C1O)C32,train
CC1C2C3C=CC1(C)C32,train
CC1C2C3C=CC1(O)C32,train
CC1=CC(C)NC1=O,train
CN1C2C3C=CC1(C)C32,train
OC1C2C3C=CC1(O)C32,train
CC12C3C=CC1C2C3O,train
CC1C2C=CC3C1C23C,train
CC1C2C=CC3C1C23O,train
CN1C2C=CC3C1C32C,train
CC1=CC(C)OC1=N,train
OC1C2C=CC3C1C23O,train
CC12C=CC3C1C(O)C32,train
CC1C2C3C=CC2(C)C13,train
CC1C2C3C=CC2(C)N13,train
CC1C2C3C=CC2(O)C13,train
CN1C2C3C=CC2(C)C31,train
CN1C2C3C=CC2(O)C31,train
OC1C2C3C=CC2(O)C13,train
CC12C(O)C3C1C=CC32,train
CC1C2C3C=CC2C13C,train
CC1=CC(C)OC1=O,train
CC1C2C3C=CC2C13O,train
CC1N2C3C=CC2C13C,train
CC1N2C3C=CC2C13O,train
OC1C2C3C=CC2C13O,train
CC1C2C(=O)CC3C1C32,train
CC1C2C3CC(=O)N1C32,train
CC1C2C(=O)NC3C1C32,train
CC#CC(C)=NO,train
CC1=CC(=O)CC1O,train
CC1C2C3NC(=O)N1C32,train
CC1C2C(=N)OC3C1C32,test
CC1C2C3OC(=N)N1C32,test_scaffolds
CC1C2C(=O)OC3C1C32,train
CC1C2C3OC(=O)N1C32,test_scaffolds
CN1C2C(=O)CC3C2C31,train
CN1C2C(=O)NC3C2C31,test
CN1C2C(=N)OC3C2C31,test_scaffolds
CN1C2C(=O)OC3C2C31,train
CC1=CC(=O)CC1C,train
O=C1CC2C3C(O)C1C23,train
O=C1NC2C3C(O)C1C23,train
N=C1OC2C3C(O)C1C23,train
O=C1OC2C3C(O)C1C23,train
CC1C2C3C(=O)CN2C13,train
CC1C2C3CC(=O)C2C13,train
CC1C2C3CC(=O)C2N13,train
CC1C2C3NC(=O)C2C13,train
CC1C2C3OC(=N)C2C13,train
CC1CC(=O)C=C1N,test
CC1C2C3OC(=O)C2C13,train
CN1C2C3CC(=O)C2C31,train
CN1C2C3NC(=O)C2C31,test_scaffolds
CN1C2C3OC(=N)C2C31,train
CN1C2C3OC(=O)C2C31,train
O=C1CN2C3C(O)C2C13,train
O=C1CC2C3C(O)C2C13,train
O=C1NC2C3C(O)C2C13,train
N=C1OC2C3C(O)C2C13,train
O=C1OC2C3C(O)C2C13,train
CC1=CC(=O)NC1C,train
CC1=C2C(O)C3C(C1)C23,train
CC1=C2C(C)C3C(C1)C23,train
CC1CC2C3C(C)C1C23,train
CC1C2C(O)CC3C1C32,train
CC1NC(=O)C=C1N,train
CC1OC2C3C(C)C1C23,train
CC1CC2C3C(O)C1C23,train
CC1OC2C3C(O)C1C23,train
CC1OC2C3C1N(C)C23,train
OC1CC2C3C(O)C1C23,train
CC1CC2C3C(C)C2C13,train
CC1=CC(=N)OC1C,train
CC1C2C3CC(O)C2C13,test
CC1OC2C3C(C)C2C13,train
CC1CC2C3C(O)C2C13,train
CC1CC2C3C(O)C2N13,train
CC1CN2C3C(O)C2C13,train
CC1OC2C3C(O)C2C13,train
CC1OC2C3C1C2N3C,test_scaffolds
OC1CN2C3C(O)C2C13,train
OC1CC2C3C(O)C2C13,train
CC1=C2CC3C2C3C1O,test
CC1OC(=N)C=C1N,train
CC1=C2CC3C2C3C1C,train
CC1C(=O)C2CC3C1C23,train
CC1C(=O)N2CC3C1C32,train
CC1C(=O)C2OC3C1C23,train
CC1=CC(=O)OC1C,train
CN1C(=O)C2CC3C2C31,train
CN1C(=O)N2CC3C1C32,test
CN1C(=O)C2OC3C2C31,train
O=C1C(O)C2C3CC1C32,train
O=C1C(O)C2C3CN1C32,train
O=C1C(O)C2C3OC1C32,train
CC1OC(=O)C=C1N,train
CC1C(C)C2C3CC1C32,train
CC1C(O)C2CC3C1C23,train
CC1C(C)C2C3OC1C32,train
CC1C(O)C2OC3C1C23,train
CC1C(O)C2C3CC1C32,train
CC1C(O)C2C3OC1C32,train
NC1=CC(=O)CC1O,train
CC1C2OC3C2C3N1C,train
OC1C(O)C2C3CC1C32,train
OC1C(O)C2C3OC1C32,train
CC12C3CC(C3)C1C2O,train
CC12C3CC(O3)C1C2O,test
CC1C2C3CC(C3)C12C,train
CC1C2C3CC(C3)C12O,train
CC1C2C3CC(O3)C12C,train
C#CCC(C)=NO,train
CC1CC(=N)NC1=O,train
CC1C2C3CC(O3)C12O,train
OC1C2C3CC(C3)C12O,train
OC1C2C3CC(O3)C12O,train
C#CC12CC3C(C1C)C32,train
CC1C2C3CC1(C#N)C32,train
CC1CC(=N)OC1=O,train
CC1C2C3NC1(C#N)C32,test_scaffolds
C#CC12OC3C(C1C)C32,test_scaffolds
CC1C2C3OC1(C#N)C32,test_scaffolds
C#CC12CC3C(C31)N2C,test_scaffolds
CN1C2C3CC1(C#N)C32,test_scaffolds
CC1CC(=O)CC1=O,train
N#CC12NC3C(C1N)C32,test_scaffolds
N#CC12OC3C(C1N)C32,test_scaffolds
C#CC12CC3C(C1O)C32,test
N#CC12CC3C(C1O)C32,train
N#CC12NC3C(C1O)C32,test_scaffolds
CC1CC(=O)NC1=N,train
C#CC12OC3C(C1O)C32,test_scaffolds
N#CC12OC3C(C1O)C32,test_scaffolds
CC12CC3C(C1O)C32C,train
CC12C3CC1(O)C(O)C32,test
CC12OC3C(C1O)C32C,test_scaffolds
CC12CC3C(C1O)C32O,train
CC12NC3C(C1O)C32O,test_scaffolds
CC12OC3C(C1O)C32O,test_scaffolds
CC1CC(=O)NC1=O,train
CC1C2C3CC1(C)C32C,train
CC1C2C3CC1(C)C32O,train
CC1C2C3CC1(O)C32C,test
CC1C2C3CC1(O)C32O,test
CC1C2C3OC1(C)C32C,test_scaffolds
CC1C2C3OC1(C)C32O,test_scaffolds
CC1CC(=O)OC1=N,train
CN1C2C3CC1(C)C32C,test_scaffolds
OC1C2C3CC1(O)C32O,test
CC12CC3C(C1)C3C2O,train
CC12CC3C(O1)C3C2O,train
CC12OC3C(O1)C3C2O,test
CC1C2C3CC1(C)CC32,train
CC1C2C3CC1(C)OC32,train
CC1C2C3CC1(O)CC32,train
CC1NC(=N)NC1=O,train
CC1C2C3OC1(C)OC32,train
OC1C2C3CC1(O)CC32,train
CC1NC(=O)CC1=O,train
CC1C2CC3C(C2=O)C13,train
CC1C2NC3C(C2=O)C13,train
CC1NC(=O)NC1=N,train
CC1C2OC3C(C2=O)C13,train
CN1C2CC3C(C2=O)C31,train
O=C1C2CC3C1C3C2O,train
O=C1C2NC3C1C3C2O,test
O=C1C2OC3C1C3C2O,train
CC1C2CC3C1C3C2C,train
CC1NC(=O)NC1=O,train
CC1C2CC3C1C3C2O,train
CC1C2OC3C1C3C2C,train
CC1C2OC3C1C3C2O,train
OC1C2CC3C1C3C2O,train
OC1C2OC3C1C3C2O,train
C#CC12C3CC1C2C3C,test
CC1C2CC3C1C23C#N,test
CC(CC#N)=NO,train
CC1NC(=O)OC1=N,train
C#CC12C3CN1C(C)C32,test
CC1C2C3CN1C32C#N,train
CC1C2NC3C1C23C#N,test_scaffolds
C#CC12C3OC1C2C3C,test_scaffolds
CC1C2OC3C1C23C#N,test_scaffolds
C#CC12C3CC1N(C)C32,test_scaffolds
CC1OC(=N)CC1=O,train
CN1C2CC3C1C32C#N,test_scaffolds
C#CC12C3CC1C2C3O,train
N#CC12C3CC1C2C3O,train
N#CC12C3NC1C2C3O,test_scaffolds
C#CC12C3OC1C2C3O,test_scaffolds
N#CC12C3OC1C2C3O,test_scaffolds
CC1OC(=N)NC1=N,train
CC1C2C=CC3C(C2)C13,train
CC1C2C=CC3C(O2)C13,train
CC1OC(=N)NC1=O,train
OC1C2C=CC3C(C2)C13,train
OC1C2C=CC3C(O2)C13,train
CC12CC3CC1C2C3O,train
CC12CC3OC1C2C3O,train
CC12OC3CC1C2C3O,train
CC12OC3OC1C2C3O,train
CC1C2CC3C1C3(C)C2,train
CC1C2CC3C1C3(O)C2,train
CC1C2CC3C1C3(C)O2,train
CC1OC(=O)CC1=O,train
CC1C2CC3(C)C(O2)C13,train
CC1C2CC3(O)C(O2)C13,train
CC1C2OC3C1C3(C)O2,train
OC1C2CC3C1C3(O)C2,train
OC1C2CC3(O)C(O2)C13,train
CC1C2CCC3C(C2)C13,train
CC1C2COC3C(C2)C13,train
CC1C2CC3C(CO2)C13,train
CC1OC(=O)NC1=N,test
CC1C2CCC3C(O2)C13,train
CC1C2OCC3C(O2)C13,train
CC1C2COC3C(O2)C13,train
CN1C2COC3C(C2)C31,train
OC1C2CCC3C(C2)C13,train
OC1C2COC3C(C2)C13,train
OC1C2CC3C(CO2)C13,train
CC1OC(=O)OC1=N,train
OC1C2CCC3C(O2)C13,train
OC1C2OCC3C(O2)C13,train
OC1C2CNC3C(O2)C13,test_scaffolds
OC1C2COC3C(O2)C13,train
C#CC12CC3C1C(C)C32,train
C#CC12CC3C1C(C)N32,train
CC1C2C3CC2(C#N)C13,train
CC1C2C3CC2(C#N)N13,train
CN1CC(=N)NC1=O,train
CC1C2C3NC2(C#N)C13,train
C#CC12OC3C1C(C)C32,test_scaffolds
CC1C2C3OC2(C#N)C13,test_scaffolds
C#CC12CN3C1C(C)C32,train
CC1C2N3CC2(C#N)C13,train
C#CC12CC3C1N(C)C32,train
CN1C2C3CC2(C#N)C31,train
C#CC12NC3C1N(C)C32,train
CN1C2C3NC2(C#N)C31,train
C#CC12OC3C1N(C)C32,train
CN1CC(=N)OC1=O,train
CN1C2C3OC2(C#N)C31,train
C#CC12CC3C1C(O)C32,train
N#CC12CC3C1C(O)C32,train
C#CC12NC3C1C(O)C32,train
N#CC12NC3C1C(O)C32,train
C#CC12OC3C1C(O)C32,test_scaffolds
N#CC12OC3C1C(O)C32,test_scaffolds
C#CC12CN3C1C(O)C32,train
N#CC12CN3C1C(O)C32,train
CC12C(O)C3C1CC32O,train
CN1CC(=O)CC1=O,test
CC12C(O)C3N1CC32O,train
CC12CC3C1C(O)C32C,train
CC12CC3C1C(O)C32O,train
CC12CN3C1C(O)C32C,train
CC12NC3C1C(O)C32O,train
CC12OC3C1C(O)C32C,test_scaffolds
CC12OC3C1C(O)C32O,test_scaffolds
CC1C2C3CC2(C)C13C,train
CC1C2C3CC2(C)C13O,train
CC1C2C3CC2(O)C13C,train
CN1CC(=O)NC1=N,train
CC1C2C3CC2(O)C13O,train
CC1C2C3OC2(C)C13C,test_scaffolds
CC1C2C3OC2(C)C13O,test_scaffolds
CC1C2N3CC2(C)C13C,train
CC1C2N3CC2(O)C13C,train
